"","Year","LogMean","LogSTD","CL95","taxa","season","n","num_samples","Yc_mean","Yc_sd","Anomaly_yr"
"1102",2020,1.82,0.68,0.765879188,"ThysanoessaLongipes","Fall",3,8,1.43692307692308,0.402519755845789,0.951697196258076
"1103",2021,1.54,1.18,0.870674643,"ThysanoessaLongipes","Fall",7,8,1.43692307692308,0.402519755845789,0.256079165258197
"1104",2022,1.26,0.56,0.637035994,"ThysanoessaLongipes","Fall",3,4,1.43692307692308,0.402519755845789,-0.439538865741682
"1105",1998,1.36,0.43,0.376826933,"ThysanoessaLongipes","Spring",5,13,1.8104,0.441837828469526,-1.01937853886375
"1106",1999,1.68,0.62,0.365049814,"ThysanoessaLongipes","Spring",11,13,1.8104,0.441837828469526,-0.295130909120412
"1107",2000,1.98,0.69,0.406642386,"ThysanoessaLongipes","Spring",11,13,1.8104,0.441837828469526,0.383851243763971
"1108",2001,2.05,0.73,0.429989709,"ThysanoessaLongipes","Spring",11,13,1.8104,0.441837828469526,0.542280412770327
"1109",2002,2.5,0.86,0.59686153,"ThysanoessaLongipes","Spring",8,13,1.8104,0.441837828469526,1.5607536420969
"1110",2003,1.83,1,0.567273363,"ThysanoessaLongipes","Spring",12,13,1.8104,0.441837828469526,0.0443601673217799
"1111",2004,1.44,0.71,0.399549168,"ThysanoessaLongipes","Spring",12,13,1.8104,0.441837828469526,-0.838316631427919
"1112",2005,1.59,1.03,0.608353525,"ThysanoessaLongipes","Spring",11,13,1.8104,0.441837828469526,-0.498825554985727
"1113",2006,1.84,0.38,0.251303239,"ThysanoessaLongipes","Spring",9,13,1.8104,0.441837828469526,0.0669929057512593
"1114",2007,1.69,0.75,0.523164201,"ThysanoessaLongipes","Spring",8,13,1.8104,0.441837828469526,-0.272498170690933
"1115",2008,1.48,0.57,0.786307178,"ThysanoessaLongipes","Spring",2,4,1.8104,0.441837828469526,-0.747785677710001
"1116",2009,2.57,0.98,0.577847449,"ThysanoessaLongipes","Spring",11,13,1.8104,0.441837828469526,1.71918281110326
"1117",2010,1.66,0.91,0.540393891,"ThysanoessaLongipes","Spring",11,13,1.8104,0.441837828469526,-0.340396385979371
"1118",2011,1.34,NA,NA,"ThysanoessaLongipes","Spring",1,6,1.8104,0.441837828469526,-1.06464401572271
"1119",2012,2.89,0.86,0.510489579,"ThysanoessaLongipes","Spring",11,11,1.8104,0.441837828469526,2.4434304408466
"1120",2013,2.2,0.94,0.533250707,"ThysanoessaLongipes","Spring",12,13,1.8104,0.441837828469526,0.88177148921252
"1121",2014,2.14,0.88,0.460436716,"ThysanoessaLongipes","Spring",14,15,1.8104,0.441837828469526,0.745975058635643
"1122",2015,1.4,0.43,0.232951242,"ThysanoessaLongipes","Spring",13,15,1.8104,0.441837828469526,-0.928847585145837
"1123",2016,1.68,0.47,0.307491969,"ThysanoessaLongipes","Spring",9,15,1.8104,0.441837828469526,-0.295130909120412
"1124",2017,1.03,0.47,0.346166141,"ThysanoessaLongipes","Spring",7,13,1.8104,0.441837828469526,-1.76625890703658
"1125",2018,2.18,0.75,0.444313331,"ThysanoessaLongipes","Spring",11,14,1.8104,0.441837828469526,0.836506012353561
"1126",2019,1.44,0.95,0.656616688,"ThysanoessaLongipes","Spring",8,8,1.8104,0.441837828469526,-0.838316631427919
"1127",2020,1.37,0.54,0.376594894,"ThysanoessaLongipes","Spring",8,8,1.8104,0.441837828469526,-0.996745800434275
"1128",2021,1.82,1.12,0.777770759,"ThysanoessaLongipes","Spring",8,8,1.8104,0.441837828469526,0.0217274288923004
"1129",2022,2.1,1.21,1.188994429,"ThysanoessaLongipes","Spring",4,4,1.8104,0.441837828469526,0.655444104917725
"1130",1997,2.835839304,0.775977135,0.421825976,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,-0.234214928069507
"1131",1998,2.85135256,0.574183704,0.312129817,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,-0.179606778707676
"1132",1999,3.066878158,0.517835852,0.281498776,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,0.579064002389577
"1133",2000,3.13355154,0.322973803,0.182739632,"Thysanoessaspinifera","Fall",12,12,2.90237582246154,0.284083166730487,0.813760703244273
"1134",2001,2.93412507,0.439358257,0.238837869,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,0.111760397153634
"1135",2002,3.189390788,0.385416192,0.209514629,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,1.01032021306196
"1136",2003,2.766158284,0.467889878,0.254347835,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,-0.479498803217614
"1137",2004,3.150859815,0.501963209,0.272870309,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,0.87468749168866
"1138",2005,2.719240943,0.791374496,0.467672441,"Thysanoessaspinifera","Fall",11,13,2.90237582246154,0.284083166730487,-0.644652344485024
"1139",2006,2.603730522,0.653192915,0.355079713,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,-1.05126010773059
"1140",2007,2.704856886,0.665287791,0.361654563,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,-0.695285605038777
"1141",2008,3.024984214,0.34286715,0.186384706,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,0.431593300474509
"1142",2009,3.030836891,0.418305671,0.227393553,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,0.452195284982632
"1143",2010,2.931726341,0.637789417,0.346706277,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,0.103316640955029
"1144",2011,2.426446222,0.649281742,0.352953575,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,-1.6753178512441
"1145",2012,2.538393693,0.386624964,0.210171724,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,-1.281252013805
"1146",2013,2.504862445,0.460450064,0.260524149,"Thysanoessaspinifera","Fall",12,13,2.90237582246154,0.284083166730487,-1.39928522353689
"1147",2014,2.770985216,0.297479519,0.161711709,"Thysanoessaspinifera","Fall",13,13,2.90237582246154,0.284083166730487,-0.462507539512857
"1148",2015,2.656078206,0.755344276,0.382256945,"Thysanoessaspinifera","Fall",15,15,2.90237582246154,0.284083166730487,-0.866991238151057
"1149",2016,2.529050598,0.619437253,0.313478502,"Thysanoessaspinifera","Fall",15,15,2.90237582246154,0.284083166730487,-1.31414060452134
"1150",2017,3.014234674,0.619947854,0.313736902,"Thysanoessaspinifera","Fall",15,15,2.90237582246154,0.284083166730487,0.3937538884329
"1151",2018,3.62482359,0.487210953,0.337619965,"Thysanoessaspinifera","Fall",8,8,2.90237582246154,0.284083166730487,2.54308544871951
"1152",2019,3.414265527,0.519518264,0.415701189,"Thysanoessaspinifera","Fall",6,6,2.90237582246154,0.284083166730487,1.80190086737556
"1153",2020,2.96556082,0.374636743,0.259610018,"Thysanoessaspinifera","Fall",8,8,2.90237582246154,0.284083166730487,0.22241725289695
"1154",2021,3.062539077,0.600471185,0.416105302,"Thysanoessaspinifera","Fall",8,8,2.90237582246154,0.284083166730487,0.563790021006101
"1155",2022,3.011,0.168,0.164983962,"Thysanoessaspinifera","Fall",4,4,2.90237582246154,0.284083166730487,0.382367525639118
"1156",1998,2.03,0.79,0.489067292,"Thysanoessaspinifera","Spring",10,13,2.23285519756,0.288418879788579,-0.703335363165892
"1157",1999,2.12,0.78,0.422292514,"Thysanoessaspinifera","Spring",13,13,2.23285519756,0.288418879788579,-0.391289216720926
"1158",2000,2.51,0.4,0.218949509,"Thysanoessaspinifera","Spring",13,13,2.23285519756,0.288418879788579,0.960910751207257
"1159",2001,2.35,0.46,0.248581368,"Thysanoessaspinifera","Spring",13,13,2.23285519756,0.288418879788579,0.406162046416209
"1160",2002,2.39,0.71,0.388320757,"Thysanoessaspinifera","Spring",13,13,2.23285519756,0.288418879788579,0.544849222613971
"1161",2003,2.06,0.8,0.475449569,"Thysanoessaspinifera","Spring",11,13,2.23285519756,0.288418879788579,-0.599319981017569
"1162",2004,2.19,0.63,0.391472674,"Thysanoessaspinifera","Spring",10,13,2.23285519756,0.288418879788579,-0.148586658374842
"1163",2005,2.08,0.59,0.321274047,"Thysanoessaspinifera","Spring",13,13,2.23285519756,0.288418879788579,-0.529976392918688
"1164",2006,2.03,0.88,0.575079778,"Thysanoessaspinifera","Spring",9,13,2.23285519756,0.288418879788579,-0.703335363165892
"1165",2007,2.23,0.49,0.291593528,"Thysanoessaspinifera","Spring",11,13,2.23285519756,0.288418879788579,-0.00989948217707919
"1166",2008,1.77,0.2,0.198340764,"Thysanoessaspinifera","Spring",4,4,2.23285519756,0.288418879788579,-1.60480200845135
"1167",2009,2.78,0.65,0.383772369,"Thysanoessaspinifera","Spring",11,13,2.23285519756,0.288418879788579,1.89704919054215
"1168",2010,2.32,0.71,0.404529861,"Thysanoessaspinifera","Spring",12,13,2.23285519756,0.288418879788579,0.302146664267886
"1169",2011,2.19,0.49,0.42933687,"Thysanoessaspinifera","Spring",4,6,2.23285519756,0.288418879788579,-0.148586658374842
"1170",2012,2.32,0.85,0.50252621,"Thysanoessaspinifera","Spring",11,11,2.23285519756,0.288418879788579,0.302146664267886
"1171",2013,1.72,0.68,0.368498623,"Thysanoessaspinifera","Spring",13,13,2.23285519756,0.288418879788579,-1.77816097869855
"1172",2014,2.14,0.51,0.255723582,"Thysanoessaspinifera","Spring",15,15,2.23285519756,0.288418879788579,-0.321945628622044
"1173",2015,2.23,0.71,0.359787661,"Thysanoessaspinifera","Spring",15,15,2.23285519756,0.288418879788579,-0.00989948217707919
"1174",2016,2.07,0.5,0.371139037,"Thysanoessaspinifera","Spring",7,15,2.23285519756,0.288418879788579,-0.56464818696813
"1175",2017,1.83,0.4,0.226977226,"Thysanoessaspinifera","Spring",12,13,2.23285519756,0.288418879788579,-1.3967712441547
"1176",2018,2.37,0.83,0.449238148,"Thysanoessaspinifera","Spring",13,14,2.23285519756,0.288418879788579,0.47550563451509
"1177",2019,2.27,0.56,0.411982731,"Thysanoessaspinifera","Spring",7,8,2.23285519756,0.288418879788579,0.128787694020683
"1178",2020,2.24,0.61,0.48789271,"Thysanoessaspinifera","Spring",6,8,2.23285519756,0.288418879788579,0.0247723118723622
"1179",2021,2.57,0.7,0.486927362,"Thysanoessaspinifera","Spring",8,8,2.23285519756,0.288418879788579,1.1689415155039
"1180",2022,3.011379939,0.334428001,0.327739441,"Thysanoessaspinifera","Spring",4,4,2.23285519756,0.288418879788579,2.69928494976017
"1181",1997,3.667,0.428,0.232923311,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,0.696914783270393
"1182",1998,3.358,0.495,0.269272367,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,-0.656811853285297
"1183",1999,3.379,0.405,0.22025285,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,-0.564811013907726
"1184",2000,3.301,0.357,0.201746547,"TotEuph","Fall",12,12,3.50792307692308,0.228258787007541,-0.906528417310133
"1185",2001,3.486,0.336,0.18253948,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,-0.0960448323172428
"1186",2002,3.891,0.285,0.154863016,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,1.67825706996449
"1187",2003,3.517,0.382,0.207403733,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,0.0397659305734563
"1188",2004,3.721,0.535,0.290792345,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,0.933488370241292
"1189",2005,3.325,0.313,0.17028705,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,-0.801384600878622
"1190",2006,3.159,0.349,0.189966389,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,-1.52862933119657
"1191",2007,3.565,0.515,0.279863311,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,0.250053563436476
"1192",2008,3.486,0.208,0.112827462,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,-0.0960448323172428
"1193",2009,3.754,0.317,0.172556565,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,1.07806111783462
"1194",2010,3.868,0.324,0.176312294,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,1.57749424588429
"1195",2011,3.377,0.304,0.165194508,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,-0.573572998610352
"1196",2012,3.521,0.354,0.192552582,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,0.0572898999787079
"1197",2013,3.483,0.452,0.245699359,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,-0.109187809371182
"1198",2014,3.348,0.333,0.181210608,"TotEuph","Fall",13,13,3.50792307692308,0.228258787007541,-0.700621776798427
"1199",2015,3.052,0.536,0.271042042,"TotEuph","Fall",15,15,3.50792307692308,0.228258787007541,-1.99739551278705
"1200",2016,3.169,0.37,0.187070316,"TotEuph","Fall",15,15,3.50792307692308,0.228258787007541,-1.48481940768344
"1201",2017,3.522,0.316,0.160023011,"TotEuph","Fall",15,15,3.50792307692308,0.228258787007541,0.0616708923300204
"1202",2018,3.979,0.608,0.421145749,"TotEuph","Fall",8,8,3.50792307692308,0.228258787007541,2.06378439688002
"1203",2019,3.738,0.346,0.277159569,"TotEuph","Fall",6,6,3.50792307692308,0.228258787007541,1.00796524021361
"1204",2020,3.465,0.29,0.20130166,"TotEuph","Fall",8,8,3.50792307692308,0.228258787007541,-0.188045671694816
"1205",2021,3.603,0.386,0.267238382,"TotEuph","Fall",8,8,3.50792307692308,0.228258787007541,0.416531272786368
"1206",2022,3.472,0.247,0.24224376,"TotEuph","Fall",4,4,3.50792307692308,0.228258787007541,-0.157378725235625
"1207",1998,2.635985268,0.486301021,0.264356246,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,-1.76644925563281
"1208",1999,3.133355248,0.459613673,0.249848839,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,-0.118070668198017
"1209",2000,3.062157757,0.302950142,0.164685573,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,-0.354032677090233
"1210",2001,3.278653314,0.227390651,0.123610966,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,0.363474721393222
"1211",2002,3.661107947,0.45428403,0.246951612,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,1.63100202109561
"1212",2003,3.040584983,0.464024348,0.252246509,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,-0.425528947800359
"1213",2004,2.908759841,0.281763448,0.153168355,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,-0.862422508120083
"1214",2005,3.167760415,0.464624924,0.252572986,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,-0.00404540961703447
"1215",2006,3.231546133,0.266286977,0.14475525,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,0.207352575712426
"1216",2007,3.024665853,0.489342385,0.26600955,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,-0.478287968404277
"1217",2008,3.202175564,0.356920471,0.349782062,"TotEuph","Spring",4,4,3.168981048,0.301732856633383,0.110012931207994
"1218",2009,3.749565201,0.173550112,0.094342916,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,1.92416616300237
"1219",2010,3.11106985,0.457466345,0.248681538,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,-0.191928710204618
"1220",2011,2.649324979,0.412243761,0.329863709,"TotEuph","Spring",4,6,3.168981048,0.301732856633383,-1.72223891954664
"1221",2012,3.701174986,0.391730506,0.231497936,"TotEuph","Spring",11,11,3.168981048,0.301732856633383,1.76379179893768
"1222",2013,3.205989402,0.516452117,0.280746569,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,0.122652714765388
"1223",2014,3.438877237,0.610427688,0.308919033,"TotEuph","Spring",15,15,3.168981048,0.301732856633383,0.894487236197594
"1224",2015,2.97177951,0.299438823,0.151536952,"TotEuph","Spring",15,15,3.168981048,0.301732856633383,-0.653563354684993
"1225",2016,2.957630292,0.356070628,0.1801966,"TotEuph","Spring",15,15,3.168981048,0.301732856633383,-0.700456550732223
"1226",2017,2.69866246,0.32879364,0.178734259,"TotEuph","Spring",13,13,3.168981048,0.301732856633383,-1.55872513602804
"1227",2018,3.486090389,0.271147764,0.142035885,"TotEuph","Spring",14,14,3.168981048,0.301732856633383,1.05096058990122
"1228",2019,2.962181823,0.475315009,0.329376497,"TotEuph","Spring",8,8,3.168981048,0.301732856633383,-0.685371912450586
"1229",2020,3.157766892,0.431247555,0.298839309,"TotEuph","Spring",8,8,3.168981048,0.301732856633383,-0.0371658430743109
"1230",2021,3.335699436,0.444611828,0.308100278,"TotEuph","Spring",8,8,3.168981048,0.301732856633383,0.552536405415633
"1231",2022,3.45196142,0.257125152,0.251982649,"TotEuph","Spring",4,4,3.168981048,0.301732856633383,0.937850703955094
